	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    70 	y.042_CAL02-Y09_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:31:01	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	79,15	9,09	74,69	75,25	83,06	0,00	0,00	0,00	0,00	9,14	8,62	7,86	7,00	6,69	6,56	7,00	8,47	12,18	17,74	25,15	34,52	43,27	50,89	56,71	61,02	64,20	67,53	70,71	73,11	75,11	76,48	77,67	78,87	79,67	81,14	82,09	83,47	84,78	86,02	86,92	87,79	88,56	89,27	89,68
    70 	y.042_CAL02-Y09_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:31:01	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	76,17	9,83	92,77	93,29	83,95	0,00	0,00	0,00	0,00	3,66	3,17	2,45	1,63	1,36	1,27	1,72	3,22	6,95	12,53	19,95	29,34	38,12	45,76	51,62	55,96	59,19	62,56	65,79	68,23	70,27	71,69	72,92	74,15	75,01	76,49	77,48	78,88	80,24	81,51	82,42	83,30	84,08	84,79	85,23
    71 	y.043_CAL02-Y10_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:31:13	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,21	10,33	75,53	76,23	82,21	0,00	0,00	0,00	0,00	8,48	7,92	7,17	6,44	6,16	6,05	6,39	7,76	11,01	16,27	23,47	32,57	41,18	48,73	54,62	58,91	62,23	65,67	69,10	71,99	74,11	75,73	76,93	78,17	79,21	80,49	81,63	82,98	84,32	85,49	86,48	87,34	88,05	88,87	89,35
    71 	y.043_CAL02-Y10_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:31:13	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,22	11,15	95,05	95,70	83,31	0,00	0,00	0,00	0,00	3,14	2,61	1,89	1,19	0,94	0,86	1,22	2,61	5,87	11,15	18,35	27,49	36,11	43,69	49,60	53,93	57,29	60,78	64,25	67,19	69,34	71,00	72,23	73,51	74,60	75,91	77,08	78,45	79,82	81,02	82,04	82,93	83,65	84,50	84,99
    72 	y.044_CAL02-Y11_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:31:29	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,91	11,24	75,85	76,67	81,57	0,00	0,00	0,00	0,00	8,27	7,70	6,93	6,25	6,00	5,90	6,22	7,41	10,61	15,94	22,86	31,92	40,31	47,85	53,64	57,83	61,25	64,97	68,68	71,68	74,22	76,09	77,49	78,87	79,92	81,33	82,32	83,86	85,30	86,47	87,49	88,34	89,12	89,91	90,49
    72 	y.044_CAL02-Y11_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:31:29	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	74,88	12,14	96,34	97,10	82,82	0,00	0,00	0,00	0,00	2,92	2,36	1,62	0,97	0,75	0,68	1,02	2,23	5,46	10,80	17,74	26,81	35,21	42,77	48,60	52,82	56,28	60,05	63,80	66,85	69,44	71,36	72,80	74,23	75,33	76,77	77,79	79,37	80,83	82,03	83,07	83,95	84,75	85,55	86,16
    73 	w.004_CAL02-GS01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:31:55	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	94,23	-0,39	-2,36	2,39	260,57	0,00	0,00	0,00	0,00	34,57	54,68	79,20	90,76	93,44	91,94	91,08	90,99	89,93	88,94	88,20	87,57	86,66	85,99	85,52	85,00	84,41	84,08	83,76	83,66	84,02	84,48	85,02	86,06	86,81	88,12	89,26	90,43	91,87	92,88	93,53	94,23	94,75	95,29	95,46
    73 	w.004_CAL02-GS01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:31:55	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,14	-0,37	-2,26	2,29	260,59	0,00	0,00	0,00	0,00	29,25	49,40	73,99	85,61	88,35	86,90	86,10	86,04	85,02	84,05	83,34	82,72	81,82	81,16	80,71	80,20	79,62	79,32	79,03	78,95	79,33	79,82	80,39	81,47	82,27	83,61	84,78	85,98	87,45	88,50	89,17	89,88	90,43	90,97	91,15
    74 	gy.010_CAL02-GS02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:32:06	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	76,93	-1,74	1,69	2,42	135,76	0,00	0,00	0,00	0,00	27,23	36,70	46,96	50,17	49,91	48,86	49,33	51,57	54,00	55,69	55,74	54,81	53,12	51,36	49,78	48,49	48,35	49,79	51,74	52,84	52,81	52,05	51,29	50,67	49,87	49,94	50,60	52,98	56,79	61,66	66,79	71,56	75,99	79,97	83,51
    74 	gy.010_CAL02-GS02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:32:06	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	73,69	-1,84	2,00	2,71	132,54	0,00	0,00	0,00	0,00	21,67	31,17	41,48	44,74	44,52	43,52	44,01	46,30	48,75	50,46	50,53	49,60	47,91	46,14	44,57	43,28	43,15	44,60	46,57	47,69	47,68	46,95	46,22	45,62	44,86	44,96	45,66	48,08	51,94	56,88	62,07	66,90	71,38	75,40	78,99
    75 	gy.011_CAL02-GS03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:32:17	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	53,13	-2,36	1,29	2,68	151,38	0,00	0,00	0,00	0,00	16,14	18,62	20,60	20,35	19,48	18,87	19,58	21,59	23,95	25,53	25,40	24,08	22,29	20,77	19,44	18,53	18,56	19,96	21,89	22,89	22,33	21,29	20,52	19,95	19,23	19,05	19,51	21,38	25,01	29,87	35,91	42,06	48,50	54,72	61,43
    75 	gy.011_CAL02-GS03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:32:17	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	46,83	-2,84	1,71	3,32	149,03	0,00	0,00	0,00	0,00	10,64	13,14	15,16	14,95	14,12	13,54	14,27	16,31	18,68	20,26	20,14	18,81	17,02	15,48	14,15	13,24	13,26	14,66	16,61	17,62	17,07	16,05	15,30	14,75	14,05	13,90	14,40	16,31	19,99	24,91	31,01	37,22	43,71	49,98	56,73
    76 	gy.012_CAL02-GS04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:32:28	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	30,89	-0,38	0,64	0,74	120,87	0,00	0,00	0,00	0,00	7,27	7,09	6,80	6,31	5,96	5,80	6,05	6,73	7,73	8,38	8,16	7,37	6,60	6,15	5,87	5,68	5,69	6,19	6,97	7,37	7,12	6,72	6,58	6,60	6,51	6,56	6,84	7,61	9,38	12,15	16,10	20,80	26,44	32,42	39,57
    76 	gy.012_CAL02-GS04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:32:28	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	14,59	-1,29	0,28	1,32	167,92	0,00	0,00	0,00	0,00	2,58	2,41	2,13	1,65	1,31	1,16	1,42	2,09	3,10	3,73	3,49	2,67	1,88	1,40	1,10	0,89	0,88	1,37	2,13	2,53	2,27	1,88	1,74	1,77	1,68	1,75	2,05	2,85	4,66	7,47	11,46	16,22	21,91	27,92	35,10
    77 	k.007_CAL02-GS05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:32:42	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	27,92	-0,16	-0,78	0,79	258,34	0,00	0,00	0,00	0,00	6,39	6,10	5,85	5,53	5,35	5,29	5,35	5,71	6,24	6,55	6,33	5,80	5,37	5,15	5,07	4,99	4,96	5,18	5,55	5,74	5,55	5,34	5,30	5,37	5,34	5,42	5,54	6,05	7,09	8,86	11,76	15,60	20,44	25,97	32,89
    77 	k.007_CAL02-GS05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:32:42	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	2,62	-1,96	-2,22	2,96	228,56	0,00	0,00	0,00	0,00	1,12	0,85	0,63	0,33	0,17	0,13	0,21	0,58	1,12	1,43	1,19	0,64	0,20	0,01	0,01	0,01	0,01	0,01	0,30	0,49	0,30	0,11	0,08	0,16	0,15	0,26	0,41	0,95	2,03	3,86	6,80	10,70	15,60	21,16	28,12
    78 	k.008_CAL02-GS06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:32:54	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	27,99	-0,18	-1,11	1,13	260,93	0,00	0,00	0,00	0,00	6,50	6,24	5,99	5,65	5,46	5,36	5,43	5,82	6,36	6,67	6,42	5,84	5,41	5,17	5,08	4,99	4,97	5,18	5,56	5,74	5,57	5,36	5,29	5,36	5,33	5,43	5,53	6,08	7,05	8,89	11,83	15,62	20,51	25,99	32,95
    78 	k.008_CAL02-GS06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:32:54	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	3,15	-1,71	-3,44	3,84	243,63	0,00	0,00	0,00	0,00	1,25	1,01	0,79	0,48	0,31	0,24	0,33	0,73	1,29	1,59	1,34	0,75	0,29	0,04	0,01	0,01	0,01	0,01	0,38	0,55	0,39	0,18	0,13	0,21	0,20	0,33	0,47	1,04	2,06	3,95	6,94	10,79	15,72	21,26	28,25
