	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    46 	b.062_CAL02-C07_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:35:10	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	70,41	-31,79	-25,95	41,03	219,23	0,00	0,00	0,00	0,00	23,59	36,69	53,68	64,45	68,83	70,35	71,05	71,28	70,46	68,96	66,75	63,88	59,94	55,20	49,65	43,41	36,91	30,93	25,06	19,46	14,77	11,79	10,29	9,47	8,80	8,63	8,96	10,72	13,76	18,22	23,87	29,87	36,54	43,02	50,34
    47 	b.063_CAL02-C08_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:35:21	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	68,60	-32,09	-28,32	42,80	221,43	0,00	0,00	0,00	0,00	25,41	36,74	52,06	62,45	67,61	69,68	70,62	71,03	69,94	68,39	65,70	62,22	57,73	52,35	46,34	39,54	32,91	27,03	21,29	16,34	12,52	10,23	9,24	9,02	8,49	8,52	8,81	9,87	12,08	15,48	20,22	25,50	31,67	38,06	45,65
    47 	b.063_CAL02-C08_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:35:21	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	64,74	-35,96	-30,42	47,11	220,23	0,00	0,00	0,00	0,00	20,19	31,54	46,90	57,34	62,55	64,66	65,63	66,08	65,00	63,47	60,79	57,28	52,76	47,34	41,30	34,47	27,81	21,91	16,14	11,18	7,36	5,07	4,08	3,88	3,38	3,44	3,76	4,87	7,13	10,58	15,39	20,72	26,94	33,37	41,00
    48 	b.064_CAL02-C09_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:35:32	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	65,39	-33,17	-30,24	44,88	222,36	0,00	0,00	0,00	0,00	23,19	33,69	47,74	57,82	63,19	65,61	66,95	67,31	66,44	64,58	61,64	57,89	53,25	47,66	41,24	34,39	27,82	22,11	16,88	12,37	9,30	7,51	6,99	6,71	6,47	6,66	6,82	7,63	9,29	11,94	15,88	20,58	26,34	32,51	40,03
    48 	b.064_CAL02-C09_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:35:32	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	61,26	-37,70	-32,74	49,94	220,97	0,00	0,00	0,00	0,00	18,14	28,64	42,73	52,85	58,26	60,71	62,08	62,46	61,61	59,75	56,80	53,02	48,34	42,71	36,25	29,38	22,77	17,04	11,79	7,27	4,18	2,40	1,89	1,63	1,41	1,63	1,82	2,66	4,37	7,07	11,06	15,81	21,62	27,83	35,38
    49 	b.065_CAL02-C10_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:35:43	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	63,93	-33,15	-30,94	45,34	223,03	0,00	0,00	0,00	0,00	22,50	32,44	45,66	55,50	61,15	63,63	65,02	65,62	64,55	62,67	59,54	55,78	51,08	45,30	38,97	32,12	25,68	20,21	15,15	11,01	8,15	6,79	6,32	6,21	6,06	6,09	6,28	6,91	8,30	10,71	14,20	18,59	24,07	30,00	37,48
    49 	b.065_CAL02-C10_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:35:43	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	59,50	-38,15	-33,66	50,88	221,42	0,00	0,00	0,00	0,00	17,20	27,16	40,43	50,31	56,01	58,54	59,96	60,60	59,54	57,67	54,54	50,75	46,02	40,20	33,83	26,97	20,49	15,00	9,93	5,79	2,91	1,56	1,09	0,99	0,86	0,93	1,15	1,82	3,26	5,71	9,26	13,71	19,24	25,21	32,71
    50 	b.066_CAL02-C11_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:35:57	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	63,29	-33,00	-31,39	45,55	223,57	0,00	0,00	0,00	0,00	22,42	31,83	44,95	54,80	60,24	63,10	64,35	64,95	63,84	61,97	58,86	54,87	50,01	44,23	37,95	31,14	24,72	19,33	14,41	10,44	7,75	6,49	6,09	6,02	5,89	5,91	6,18	6,74	7,99	10,21	13,60	17,84	23,18	29,03	36,50
    50 	b.066_CAL02-C11_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:35:57	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	58,86	-38,02	-34,12	51,09	221,91	0,00	0,00	0,00	0,00	17,14	26,58	39,76	49,66	55,15	58,06	59,34	59,96	58,88	57,03	53,91	49,90	45,01	39,21	32,90	26,06	19,62	14,22	9,28	5,30	2,61	1,35	0,96	0,90	0,80	0,85	1,16	1,75	3,04	5,33	8,78	13,07	18,46	24,35	31,86
    51 	r.056_CAL02-M01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:36:28	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,82	1,13	-3,47	3,64	288,05	0,00	0,00	0,00	0,00	36,97	56,32	79,08	89,62	91,33	90,13	89,14	88,28	87,15	86,26	85,19	83,99	82,93	81,89	81,32	80,57	79,92	80,10	80,58	81,47	82,24	82,95	83,78	84,69	85,65	86,78	87,91	89,14	90,30	91,29	91,98	92,63	93,01	93,43	93,74
    51 	r.056_CAL02-M01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:36:28	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,70	1,20	-3,42	3,63	289,36	0,00	0,00	0,00	0,00	31,74	51,12	73,95	84,56	86,32	85,18	84,23	83,42	82,32	81,45	80,41	79,21	78,15	77,12	76,57	75,83	75,20	75,40	75,89	76,81	77,60	78,34	79,21	80,15	81,15	82,31	83,48	84,75	85,94	86,96	87,67	88,33	88,73	89,15	89,46
    52 	r.057_CAL02-M02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:36:38	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,05	6,35	-7,59	9,90	309,88	0,00	0,00	0,00	0,00	36,30	55,23	78,40	89,78	91,62	90,11	88,52	87,10	84,54	82,23	79,55	76,61	74,32	72,47	71,34	70,59	70,78	72,45	75,01	77,61	80,16	82,04	83,60	84,90	86,33	87,54	88,86	90,24	91,45	92,67	93,32	94,03	94,53	94,92	95,25
    52 	r.057_CAL02-M02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:36:38	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,84	6,68	-7,77	10,25	310,68	0,00	0,00	0,00	0,00	31,20	50,15	73,38	84,84	86,72	85,27	83,72	82,33	79,79	77,49	74,82	71,88	69,57	67,71	66,59	65,86	66,07	67,76	70,34	72,98	75,58	77,50	79,11	80,45	81,92	83,17	84,54	85,94	87,19	88,43	89,09	89,80	90,31	90,69	91,00
    53 	r.058_CAL02-M03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:36:48	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	84,62	14,87	-13,81	20,30	317,10	0,00	0,00	0,00	0,00	35,83	54,57	77,05	87,67	89,07	86,77	84,08	81,25	77,12	72,62	67,94	63,37	59,86	57,42	55,78	54,80	55,63	58,90	63,95	69,43	74,55	78,13	81,12	83,28	85,17	86,78	88,36	89,77	91,23	92,41	93,10	93,80	94,38	94,77	95,11
    53 	r.058_CAL02-M03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:36:48	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	82,16	15,70	-14,35	21,27	317,58	0,00	0,00	0,00	0,00	30,84	49,61	72,14	82,82	84,26	82,00	79,34	76,52	72,41	67,91	63,24	58,64	55,11	52,65	51,02	50,06	50,91	54,20	59,29	64,82	69,99	73,64	76,68	78,89	80,84	82,49	84,12	85,56	87,04	88,24	88,95	89,67	90,26	90,65	90,99
    54 	r.059_CAL02-M04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:37:00	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,80	23,48	-19,59	30,57	320,16	0,00	0,00	0,00	0,00	35,46	53,51	74,90	84,42	85,09	82,01	78,04	73,79	67,93	62,17	56,15	50,46	46,65	43,96	42,11	41,27	42,32	46,27	52,79	60,33	67,65	73,30	77,71	80,89	83,46	85,62	87,45	88,99	90,38	91,88	92,56	93,25	93,85	94,33	94,60
    54 	r.059_CAL02-M04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:37:00	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,90	25,02	-20,58	32,39	320,56	0,00	0,00	0,00	0,00	30,40	48,45	69,89	79,46	80,17	77,11	73,16	68,92	63,07	57,29	51,27	45,56	41,71	39,01	37,16	36,34	37,41	41,40	47,96	55,56	62,93	68,66	73,13	76,37	79,00	81,20	83,07	84,66	86,07	87,60	88,30	88,99	89,61	90,08	90,36
    55 	r.060_CAL02-M05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:37:14	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	73,33	31,43	-24,45	39,82	322,13	0,00	0,00	0,00	0,00	34,57	51,76	71,92	80,85	80,93	76,85	71,92	66,30	59,32	52,44	45,96	39,72	35,88	33,26	31,58	30,77	32,03	36,26	43,29	51,98	60,90	68,30	74,22	78,59	81,95	84,67	86,73	88,69	90,27	91,70	92,59	93,35	93,99	94,50	94,86
    55 	r.060_CAL02-M05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:37:14	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	70,07	33,76	-25,92	42,57	322,48	0,00	0,00	0,00	0,00	29,60	46,81	67,01	75,99	76,09	72,04	67,11	61,51	54,52	47,62	41,13	34,86	30,99	28,35	26,65	25,86	27,13	31,40	38,47	47,22	56,20	63,68	69,68	74,11	77,54	80,31	82,42	84,42	86,03	87,51	88,40	89,18	89,83	90,35	90,71
    56 	r.061_CAL02-M06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:37:27	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	67,88	38,67	-28,24	47,88	323,86	0,00	0,00	0,00	0,00	33,83	49,73	68,23	75,88	75,13	70,54	64,64	58,17	50,65	43,45	36,65	30,64	26,95	24,52	23,14	22,45	23,62	27,59	34,68	44,05	54,01	62,87	70,19	75,68	79,86	83,12	85,63	87,67	89,48	91,10	92,01	92,86	93,50	94,06	94,45
    56 	r.061_CAL02-M06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:37:27	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	63,94	42,18	-30,32	51,94	324,29	0,00	0,00	0,00	0,00	28,52	44,44	62,99	70,69	69,97	65,42	59,54	53,09	45,56	38,36	31,55	25,51	21,79	19,35	17,95	17,28	18,46	22,46	29,60	39,03	49,06	58,00	65,41	70,96	75,23	78,57	81,15	83,24	85,09	86,76	87,70	88,57	89,24	89,80	90,19
    57 	r.062_CAL02-M07_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:37:38	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	61,88	46,44	-32,64	56,77	324,90	0,00	0,00	0,00	0,00	32,28	47,18	64,11	71,14	69,75	64,26	57,36	50,06	41,88	34,34	27,78	22,05	18,77	16,79	15,70	15,21	16,17	19,64	26,33	35,67	46,18	56,18	64,91	71,87	77,09	81,11	84,18	86,52	88,63	90,46	91,40	92,39	93,13	93,79	94,12
    57 	r.062_CAL02-M07_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:37:38	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	57,32	51,47	-35,56	62,56	325,36	0,00	0,00	0,00	0,00	27,14	42,06	59,02	66,09	64,73	59,26	52,38	45,08	36,88	29,34	22,76	17,00	13,69	11,68	10,59	10,09	11,08	14,57	21,31	30,70	41,28	51,36	60,17	67,21	72,52	76,60	79,74	82,14	84,29	86,17	87,14	88,15	88,89	89,56	89,90
    58 	r.063_CAL02-M08_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:37:49	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	54,49	54,66	-36,42	65,69	326,32	0,00	0,00	0,00	0,00	29,96	42,89	57,62	63,55	61,42	55,12	47,42	39,65	31,31	24,17	18,29	13,39	11,14	9,93	9,17	8,97	9,64	12,13	17,58	26,05	36,56	47,39	57,54	65,90	72,51	77,57	81,14	84,34	86,68	88,75	90,01	91,12	91,96	92,66	93,14
    58 	r.063_CAL02-M08_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:37:49	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	48,78	62,43	-40,68	74,51	326,91	0,00	0,00	0,00	0,00	24,81	37,75	52,52	58,47	56,36	50,09	42,40	34,64	26,29	19,15	13,27	8,33	6,07	4,83	4,05	3,86	4,53	7,06	12,53	21,06	31,63	42,54	52,75	61,19	67,89	73,02	76,67	79,94	82,33	84,45	85,74	86,89	87,75	88,45	88,95
    59 	r.064_CAL02-M09_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:38:00	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	50,58	57,66	-37,62	68,85	326,87	0,00	0,00	0,00	0,00	28,50	40,27	53,68	58,69	56,30	49,81	42,00	34,11	26,07	19,25	14,03	10,01	8,23	7,45	7,07	6,86	7,25	9,22	13,55	21,22	31,27	42,23	52,79	61,66	68,71	74,10	78,07	81,39	84,12	86,49	88,02	89,34	90,39	91,31	91,93
    59 	r.064_CAL02-M09_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:38:00	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	43,85	67,74	-43,00	80,24	327,59	0,00	0,00	0,00	0,00	23,21	34,98	48,41	53,44	51,07	44,59	36,81	28,92	20,88	14,06	8,84	4,80	2,99	2,20	1,80	1,59	1,99	3,99	8,36	16,07	26,18	37,21	47,85	56,81	63,94	69,42	73,47	76,86	79,64	82,06	83,62	84,97	86,02	86,95	87,56
    60 	r.065_CAL02-M10_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:38:11	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	48,69	58,61	-38,24	69,98	326,88	0,00	0,00	0,00	0,00	27,90	39,11	51,95	56,65	54,00	47,34	39,53	31,50	23,57	17,15	12,21	8,62	7,14	6,59	6,26	6,09	6,45	7,95	11,97	18,98	28,85	39,52	49,99	58,88	65,85	71,29	75,19	78,56	81,61	84,21	86,22	87,82	89,11	90,15	90,95
    60 	r.065_CAL02-M10_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:38:11	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	41,65	69,49	-44,07	82,29	327,62	0,00	0,00	0,00	0,00	22,65	33,89	46,77	51,50	48,88	42,26	34,47	26,47	18,54	12,10	7,15	3,54	2,03	1,47	1,11	0,95	1,31	2,81	6,87	13,92	23,84	34,57	45,12	54,09	61,15	66,67	70,65	74,08	77,20	79,86	81,90	83,53	84,83	85,87	86,67
    61 	r.066_CAL02-M11_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:38:26	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	48,18	58,75	-38,52	70,25	326,75	0,00	0,00	0,00	0,00	27,83	39,11	51,58	56,26	53,37	46,82	38,96	30,87	23,02	16,53	11,78	8,32	6,93	6,30	6,07	5,94	6,28	7,71	11,58	18,44	28,04	38,75	49,02	58,00	64,79	70,07	73,97	77,45	80,63	83,49	85,75	87,58	89,02	90,19	91,06
    61 	r.066_CAL02-M11_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:38:26	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	41,42	69,28	-44,15	82,15	327,49	0,00	0,00	0,00	0,00	22,94	34,22	46,71	51,41	48,53	42,00	34,16	26,08	18,22	11,72	6,97	3,49	2,08	1,44	1,18	1,06	1,40	2,85	6,74	13,64	23,30	34,08	44,42	53,47	60,34	65,70	69,68	73,23	76,46	79,38	81,66	83,52	84,98	86,15	87,03
    62 	y.056_CAL02-Y01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:39:10	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	93,86	-1,00	0,87	1,33	138,91	0,00	0,00	0,00	0,00	35,67	53,82	75,28	85,08	86,87	85,45	85,28	85,60	85,98	86,20	86,29	86,27	85,86	85,44	85,19	84,72	84,20	83,92	83,56	83,51	83,96	84,37	84,95	85,97	86,86	87,96	89,20	90,43	91,57	92,67	93,40	94,00	94,52	95,07	95,24
    62 	y.056_CAL02-Y01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:39:10	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,81	-1,01	1,11	1,51	132,33	0,00	0,00	0,00	0,00	30,50	48,68	70,19	80,05	81,90	80,52	80,40	80,77	81,18	81,42	81,56	81,55	81,15	80,75	80,51	80,06	79,55	79,30	78,95	78,92	79,39	79,84	80,44	81,50	82,43	83,56	84,83	86,09	87,26	88,40	89,15	89,78	90,32	90,87	91,06
    63 	y.057_CAL02-Y02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:39:21	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,77	-2,26	9,86	10,11	102,94	0,00	0,00	0,00	0,00	33,43	47,89	64,10	70,16	70,66	69,46	70,01	72,32	75,10	78,13	80,34	82,28	83,18	83,62	83,96	83,81	83,42	83,34	83,11	83,10	83,61	84,15	84,82	85,66	86,50	87,87	88,90	90,15	91,38	92,40	93,17	93,89	94,34	94,86	95,06
    63 	y.057_CAL02-Y02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:39:21	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,69	-2,31	10,57	10,82	102,32	0,00	0,00	0,00	0,00	28,21	42,69	58,96	65,08	65,63	64,48	65,08	67,44	70,25	73,32	75,57	77,53	78,45	78,91	79,29	79,16	78,80	78,76	78,55	78,56	79,09	79,66	80,38	81,23	82,11	83,52	84,57	85,86	87,11	88,20	88,98	89,72	90,20	90,72	90,95
    64 	y.058_CAL02-Y03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:39:31	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,08	-2,84	20,77	20,97	97,80	0,00	0,00	0,00	0,00	29,98	40,18	51,00	53,88	53,45	52,47	53,55	57,12	61,90	67,12	71,77	76,07	78,65	80,30	81,24	81,63	81,69	81,75	81,94	82,21	82,65	83,26	83,99	84,90	85,84	87,04	88,04	89,35	90,57	91,56	92,37	92,97	93,47	93,98	94,24
    64 	y.058_CAL02-Y03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:39:31	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	88,91	-2,90	22,20	22,39	97,45	0,00	0,00	0,00	0,00	24,75	34,97	45,82	48,74	48,35	47,41	48,53	52,15	56,97	62,24	66,93	71,26	73,86	75,54	76,51	76,95	77,03	77,12	77,35	77,64	78,11	78,75	79,51	80,46	81,43	82,66	83,70	85,03	86,29	87,30	88,12	88,75	89,26	89,77	90,04
    65 	y.059_CAL02-Y04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:39:42	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	89,69	-2,57	32,87	32,97	94,47	0,00	0,00	0,00	0,00	25,93	32,79	38,76	39,47	38,74	38,03	39,39	43,57	49,53	56,30	62,81	69,48	74,03	77,19	79,32	80,37	80,92	81,46	81,89	82,20	82,86	83,46	84,25	85,14	86,25	87,29	88,50	89,82	90,90	92,19	92,88	93,51	94,09	94,56	94,84
    65 	y.059_CAL02-Y04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:39:42	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,46	-2,61	35,36	35,46	94,23	0,00	0,00	0,00	0,00	20,63	27,52	33,53	34,29	33,60	32,94	34,34	38,59	44,59	51,41	57,96	64,67	69,24	72,43	74,60	75,69	76,28	76,84	77,30	77,65	78,34	78,97	79,82	80,72	81,87	82,93	84,18	85,53	86,65	87,95	88,67	89,31	89,91	90,38	90,67
    66 	y.060_CAL02-Y05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:39:53	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,98	-1,39	43,32	43,35	91,84	0,00	0,00	0,00	0,00	21,97	26,13	29,08	28,92	27,83	27,44	28,81	32,91	39,22	46,71	54,34	62,42	68,46	73,01	75,99	77,88	78,98	79,97	80,71	81,35	82,13	82,91	83,73	84,67	85,67	86,88	87,89	89,31	90,52	91,63	92,39	93,09	93,64	94,16	94,49
    66 	y.060_CAL02-Y05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:39:53	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	85,64	-1,37	47,13	47,15	91,67	0,00	0,00	0,00	0,00	16,65	20,83	23,82	23,71	22,66	22,31	23,71	27,87	34,22	41,75	49,43	57,54	63,61	68,19	71,21	73,14	74,27	75,30	76,08	76,75	77,57	78,38	79,24	80,20	81,25	82,50	83,54	84,99	86,23	87,35	88,13	88,85	89,41	89,93	90,27
    67 	y.061_CAL02-Y06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:40:07	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	86,38	0,20	52,03	52,03	89,78	0,00	0,00	0,00	0,00	18,77	21,04	22,33	21,54	20,44	20,12	21,41	25,16	31,30	39,07	47,20	56,18	63,20	68,84	72,79	75,28	76,94	78,42	79,48	80,38	81,23	82,26	83,07	84,07	85,18	86,23	87,42	88,67	90,10	91,15	91,96	92,70	93,24	93,80	94,15
    67 	y.061_CAL02-Y06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:40:07	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	83,99	0,33	57,33	57,33	89,67	0,00	0,00	0,00	0,00	13,57	15,86	17,17	16,39	15,32	15,03	16,36	20,13	26,31	34,13	42,28	51,30	58,35	64,02	68,03	70,56	72,27	73,79	74,88	75,82	76,71	77,78	78,62	79,65	80,80	81,88	83,10	84,38	85,84	86,92	87,74	88,51	89,06	89,62	89,98
    68 	y.062_CAL02-Y07_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:40:18	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	84,41	2,49	61,38	61,43	87,67	0,00	0,00	0,00	0,00	15,21	15,96	16,02	14,88	13,97	13,73	14,88	17,91	23,65	31,19	39,39	49,01	57,04	63,78	68,59	71,82	73,99	76,02	77,63	78,86	80,05	81,06	82,04	83,03	84,11	85,24	86,41	87,79	89,01	90,14	91,01	91,73	92,39	92,97	93,32
    68 	y.062_CAL02-Y07_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:40:18	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,86	2,75	69,32	69,38	87,73	0,00	0,00	0,00	0,00	9,91	10,68	10,77	9,65	8,76	8,55	9,72	12,80	18,57	26,15	34,38	44,03	52,09	58,87	63,72	66,99	69,21	71,27	72,91	74,19	75,42	76,48	77,49	78,51	79,63	80,80	82,01	83,42	84,67	85,82	86,71	87,45	88,13	88,72	89,07
    69 	y.063_CAL02-Y08_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:40:29	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,34	6,50	71,97	72,27	84,84	0,00	0,00	0,00	0,00	10,93	10,55	9,81	8,80	8,22	8,11	8,76	10,96	15,33	21,73	29,70	39,43	48,30	55,84	61,66	65,82	68,89	71,70	74,02	75,95	77,52	78,64	79,75	80,91	81,93	83,21	84,23	85,57	86,76	88,13	88,90	89,85	90,44	91,07	91,61
    69 	y.063_CAL02-Y08_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:40:29	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,58	7,03	85,63	85,92	85,31	0,00	0,00	0,00	0,00	5,61	5,25	4,52	3,54	2,99	2,89	3,57	5,80	10,19	16,63	24,63	34,38	43,28	50,85	56,71	60,91	64,03	66,89	69,24	71,22	72,84	74,00	75,15	76,35	77,41	78,72	79,77	81,16	82,37	83,76	84,55	85,52	86,13	86,77	87,32
